# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:     6.425144329    6.419481355    5.328914215
    0.031027027-6982.672906698-6982.624121427    1.375911700
    0.041036036-3813.974563984-3813.943140763    2.095587411
    0.051045045-2313.464441511-2313.441066557    2.436689933
    0.061054054-1483.388270783-1483.369178668    2.625712462
    0.071063063 -973.599591185 -973.582981283    2.742128457
    0.081072072 -635.651216964 -635.636137068    2.819611898
    0.091081081 -398.162873263 -398.148797656    2.874330955
    0.101090090 -223.913442348 -223.900113569    2.914684191
    0.111099099  -92.900320146  -92.887720370    2.945127664
    0.121108108    4.848573022    4.860174587    2.967774559
    0.131117117   72.306723649   72.316678924    2.983043667
    0.141126126  106.887237297  106.894464748    2.989959748
    0.151135135  102.505635982  102.508841796    2.986682554
    0.161144144   54.859382239   54.857882291    2.971985072
    0.171153153  -29.871328121  -29.876531940    2.947706833
    0.181162162 -130.412045932 -130.418493972    2.919926375
    0.191171171 -219.448325050 -219.453996740    2.896156631
    0.201180180 -279.652980493 -279.657538733    2.880874119
    0.211189189 -309.733038204 -309.737437689    2.874236664
    0.221198198 -318.516267006 -318.522000384    2.873993176
    0.231207207 -317.022673754 -317.031222368    2.877570947
    0.241216216 -313.791390961 -313.803480035    2.883023679
    0.251225225 -312.688300377 -312.703004136    2.889188030
    0.261234234 -312.631052293 -312.645911413    2.895537419
    0.271243243 -310.138788510 -310.151466738    2.901915566
    0.281252252 -302.996584800 -303.006243440    2.908272934
    0.291261261 -291.497389468 -291.504439961    2.914544756
    0.301270270 -277.236561559 -277.241745648    2.920656991
    0.311279279 -261.762933769 -261.766808027    2.926556931
    0.321288288 -246.102339197 -246.105262103    2.932222188
    0.331297297 -230.847034407 -230.849290655    2.937654256
    0.341306306 -216.332420282 -216.334255914    2.942869002
    0.351315315 -202.734188050 -202.735791137    2.947889209
    0.361324324 -190.118343875 -190.119838532    2.952739735
    0.371333333 -178.479427402 -178.480886613    2.957444465
    0.381342342 -167.771258737 -167.772721343    2.962024097
    0.391351351 -157.928486025 -157.929970009    2.966493889
    0.401360360 -148.880086987 -148.881597819    2.970860484
    0.411369369 -140.557450532 -140.558985573    2.975116804
    0.421378378 -132.899422803 -132.900972948    2.979233991
    0.431387387 -125.855805518 -125.857355210    2.983150561
    0.441396396 -119.389311048 -119.390838492    2.986764036
    0.451405405 -113.473288893 -113.474770332    2.989943456
    0.461414414 -108.079638859 -108.081061589    2.992596388
    0.471423423 -103.156147353 -103.157527038    2.994795762
    0.481432432  -98.613545224  -98.614925276    2.996851037
    0.491441441  -94.350323108  -94.351745736    2.999163647
    0.501450450  -90.296156178  -90.297637222    3.001976180
    0.511459459  -86.424758835  -86.426290809    3.005296497
    0.521468468  -82.734751950  -82.736319295    3.009005023
    0.531477477  -79.229342134  -79.230930896    3.012969127
    0.541486486  -75.907744846  -75.909345248    3.017090620
    0.551495495  -72.764384513  -72.765990399    3.021309024
    0.561504505  -69.790519816  -69.792127487    3.025591204
    0.571513514  -66.975913726  -66.977521006    3.029921009
