# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    2.433189189    0.684974590    0.684799894    1.926347613
    2.443198198    0.671331823    0.671183093    2.047163013
    2.453207207    0.673053950    0.672927196    2.231764285
    2.463216216    0.689532995    0.689424749    2.484775078
    2.473225225    0.719614693    0.719521013    2.801057135
    2.483234234    0.760005094    0.759920205    3.151575251
    2.493243243    0.803591319    0.803506771    3.469293351
    2.503252252    0.840117612    0.840024046    3.658272243
    2.513261261    0.861780948    0.861672806    3.647116335
    2.523270270    0.870114509    0.869992571    3.448054000
    2.533279279    0.875833553    0.875701518    3.147085645
    2.543288288    0.892066404    0.891926139    2.839046128
    2.553297297    0.929029419    0.928879563    2.584120694
    2.563306306    0.992962490    0.992799944    2.406177343
    2.573315315    1.086499305    1.086322315    2.306523249
    2.583324324    1.207413352    1.207226636    2.273430780
    2.593333333    1.344194959    1.344017190    2.283563931
    2.603342342    1.470521803    1.470390149    2.301097345
    2.613351351    1.548130123    1.548088071    2.287098024
    2.623360360    1.547656630    1.547721965    2.222865012
    2.633369369    1.473038679    1.473185171    2.123926473
    2.643378378    1.358664215    1.358843653    2.025338962
    2.653387387    1.243287855    1.243462058    1.958313455
    2.663396396    1.152079223    1.152230379    1.941417175
    2.673405405    1.095876599    1.096001415    1.983743427
    2.683414414    1.076789675    1.076891315    2.089384512
    2.693423423    1.091786051    1.091868808    2.257909651
    2.703432432    1.132380180    1.132446405    2.479578866
    2.713441441    1.182236621    1.182285163    2.727245652
    2.723450450    1.218192961    1.218220067    2.954571001
    2.733459459    1.220773223    1.220776843    3.115481039
    2.743468468    1.188066197    1.188050041    3.196846593
    2.753477477    1.135346729    1.135318820    3.221516679
    2.763486486    1.080016550    1.079984601    3.210564479
    2.773495495    1.030753739    1.030722576    3.155937118
    2.783504505    0.989518920    0.989490293    3.039955493
    2.793513514    0.958629325    0.958602729    2.872911752
    2.803522523    0.942937646    0.942911643    2.696657676
    2.813531532    0.946541438    0.946514864    2.555888030
    2.823540541    0.969509970    0.969482629    2.477119164
    2.833549550    1.007476922    1.007449837    2.467754236
    2.843558559    1.054423767    1.054398786    2.523109973
    2.853567568    1.106864522    1.106842993    2.630392961
    2.863576577    1.164612380    1.164593389    2.764694029
    2.873585586    1.227282867    1.227262535    2.883950690
    2.883594595    1.292659698    1.292632913    2.942250620
    2.893603604    1.359980601    1.359944545    2.923226645
    2.903612613    1.431638828    1.431595122    2.855550358
    2.913621622    1.506567303    1.506521632    2.787364066
    2.923630631    1.572072833    1.572034451    2.753586797
    2.933639640    1.606673552    1.606654256    2.768266396
    2.943648649    1.594317952    1.594326705    2.835294926
    2.953657658    1.537012032    1.537047564    2.957264382
    2.963666667    1.453044571    1.453094724    3.132108067
    2.973675676    1.362240576    1.362289293    3.344000373
    2.983684685    1.274908743    1.274944004    3.563870459
    2.993693694    1.193704001    1.193721853    3.762131675
    3.003702703    1.119508452    1.119511237    3.917818314
    3.013711712    1.053373746    1.053366220    4.021128673
    3.023720721    0.996393458    0.996380449    4.076129040
    3.033729730    0.948185102    0.948169575    4.086508202
    3.043738739    0.904688215    0.904670488    4.030816130
    3.053747748    0.860162789    0.860142787    3.874694553
    3.063756757    0.813061317    0.813041403    3.619289192
    3.073765766    0.767802978    0.767787879    3.317976013
    3.083774775    0.730146404    0.730141220    3.039424432
    3.093783784    0.703086825    0.703095371    2.830042047
    3.103792793    0.687120466    0.687144031    2.705363914
    3.113801802    0.681748137    0.681784620    2.654875979
    3.123810811    0.684645531    0.684688874    2.645321959
    3.133819820    0.689584358    0.689624247    2.627097851
    3.143828829    0.687141104    0.687165432    2.556843439
    3.153837838    0.670069964    0.670071697    2.427210370
    3.163846847    0.639092281    0.639074523    2.269269604
    3.173855856    0.602242351    0.602214635    2.124224348
    3.183864865    0.568679788    0.568650675    2.019480885
    3.193873874    0.544178898    0.544152736    1.965070474
    3.203882883    0.530985053    0.530962920    1.961156512
    3.213891892    0.529712824    0.529694476    2.006876954
    3.223900901    0.540751512    0.540736395    2.104188928
    3.233909910    0.564120323    0.564107474    2.252840793
    3.243918919    0.598218206    0.598205866    2.439194728
    3.253927928    0.638728991    0.638714809    2.626821457
    3.263936937    0.679269457    0.679251730    2.759873654
    3.273945946    0.714446276    0.714425448    2.786114398
    3.283954955    0.742987842    0.742966759    2.687414703
    3.293963964    0.767370808    0.767354126    2.492539740
    3.303972973    0.789244507    0.789238175    2.258348120
    3.313981982    0.804957924    0.804967221    2.035932896
    3.323990991    0.807071810    0.807097188    1.851980885
    3.334000000    0.790748280    0.790783767    1.711503926
    3.344009009    0.757933916    0.757971565    1.609388755
    3.354018018    0.716657211    0.716692190    1.540136877
    3.364027027    0.676843056    0.676874030    1.500717104
    3.374036036    0.644916912    0.644943607    1.488799893
    3.384045045    0.620862878    0.620884294    1.502280247
    3.394054054    0.599348930    0.599363475    1.539925492
    3.404063063    0.574252371    0.574259560    1.599335560
    3.414072072    0.543443343    0.543444957    1.671660905
    3.424081081    0.508822384    0.508821440    1.735443012
    3.434090090    0.472561711    0.472560715    1.758361403
    3.444099099    0.435648640    0.435648885    1.716281675
    3.454108108    0.399424304    0.399426087    1.614667895
    3.464117117    0.366034775    0.366037855    1.483852214
    3.474126126    0.337134609    0.337138544    1.355175762
    3.484135135    0.313251485    0.313255834    1.247250282
    3.494144144    0.294368643    0.294373086    1.168027772
    3.504153153    0.280529026    0.280533368    1.120823631
    3.514162162    0.271872914    0.271877020    1.107331006
    3.524171171    0.268455022    0.268458756    1.128083152
    3.534180180    0.270074949    0.270078137    1.181481134
    3.544189189    0.275994624    0.275997065    1.261084129
    3.554198198    0.284499465    0.284500992    1.351784520
    3.564207207    0.292700853    0.292701482    1.429122033
    3.574216216    0.297226659    0.297226797    1.467184333
    3.584225225    0.295641990    0.295642523    1.451153729
    3.594234234    0.287479967    0.287481950    1.383011324
    3.604243243    0.274314716    0.274318786    1.279072961
    3.614252252    0.259003583    0.259009665    1.162946852
    3.624261261    0.244479347    0.244486889    1.055874582
    3.634270270    0.232827792    0.232836156    0.970811613
    3.644279279    0.225102394    0.225111051    0.912979629
    3.654288288    0.221633450    0.221642022    0.883176840
    3.664297297    0.222344771    0.222353074    0.880225901
    3.674306306    0.226800528    0.226808736    0.901347154
    3.684315315    0.233926452    0.233935394    0.940477759
    3.694324324    0.241574145    0.241585523    0.985691999
    3.704333333    0.246589732    0.246605663    1.019589722
    3.714342342    0.246260078    0.246281709    1.027483446
    3.724351351    0.240381944    0.240408464    1.009014515
    3.734360360    0.231415410    0.231444836    0.979004113
    3.744369369    0.222484503    0.222515121    0.956170987
    3.754378378    0.215729752    0.215760684    0.953449570
    3.764387387    0.212090054    0.212121060    0.975496304
    3.774396396    0.211739833    0.211770965    1.018649108
    3.784405405    0.214488279    0.214519666    1.070028064
    3.794414414    0.220053608    0.220085414    1.108702615
    3.804423423    0.228357647    0.228390155    1.114785896
    3.814432432    0.239805884    0.239839554    1.083518661
    3.824441441    0.255314931    0.255350321    1.029183709
    3.834450450    0.276064754    0.276102360    0.973729995
    3.844459459    0.303165391    0.303205458    0.934107149
    3.854468468    0.337200311    0.337242507    0.918189330
    3.864477477    0.377381832    0.377424637    0.925878901
    3.874486486    0.420371481    0.420411553    0.950259804
    3.884495495    0.459984025    0.460016545    0.978987190
    3.894504505    0.489881003    0.489901868    0.999592651
    3.904513514    0.508312166    0.508320094    1.007652885
    3.914522523    0.519092744    0.519088296    1.008495699
    3.924531532    0.527303286    0.527286375    1.010017062
