# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    0.00100000071084.62389183571084.229415335   16.136523926
    0.011009009 6392.629634980 6392.594614272    1.451843681
    0.021018018 3263.449535167 3263.432315538    0.742151784
    0.031027027 2126.696409833 2126.685968864    0.484772093
    0.041036036 1532.998664370 1532.992046661    0.350708554
    0.051045045 1170.390800742 1170.386811869    0.269167145
    0.061054054  931.265517353  931.263594305    0.215752960
    0.071063063  768.223773539  768.223649658    0.179746436
    0.081072072  657.042515608  657.044092667    0.155692407
    0.091081081  584.257905139  584.261209406    0.140580999
    0.101090090  542.182072956  542.187247988    0.132723550
    0.111099099  526.561380057  526.568678002    0.131226241
    0.121108108  535.164168439  535.173907705    0.135659477
    0.131117117  566.371826948  566.384267448    0.145697630
    0.141126126  617.000312263  617.015368289    0.160528236
    0.151135135  678.955996529  678.972768754    0.177923988
    0.161144144  736.188001715  736.204497752    0.193403770
    0.171153153  766.911748779  766.925663943    0.200937605
    0.181162162  755.040766168  755.051244337    0.196284580
    0.191171171  702.344886181  702.353120937    0.180306916
    0.201180180  626.524116975  626.532010189    0.158058719
    0.211189189  547.805840981  547.814689036    0.134931217
    0.221198198  479.006388931  479.016490601    0.114209639
    0.231207207  424.046492467  424.057041212    0.097031100
    0.241216216  380.459158669  380.468246941    0.083257907
    0.251225225  342.622117876  342.627490857    0.072234362
    0.261234234  305.519925794  305.520570947    0.063261513
    0.271243243  267.735259272  267.732176998    0.055842171
    0.281252252  231.083785014  231.078908048    0.049697061
    0.291261261  197.907335199  197.902140228    0.044651042
    0.301270270  169.345311548  169.340459243    0.040547953
    0.311279279  145.367540058  145.363219994    0.037234172
    0.321288288  125.423358887  125.419634602    0.034569416
    0.331297297  108.879318328  108.876218802    0.032435513
    0.341306306   95.154056382   95.151555111    0.030738181
    0.351315315   83.736238477   83.734258615    0.029404883
    0.361324324   74.189998505   74.188442984    0.028381591
    0.371333333   66.157196051   66.155971495    0.027629858
    0.381342342   59.351799837   59.350826816    0.027124671
    0.391351351   53.549077687   53.548292210    0.026853064
    0.401360360   48.573740422   48.573091833    0.026813168
    0.411369369   44.289243849   44.288692037    0.027012782
    0.421378378   40.588604809   40.588118208    0.027465352
    0.431387387   37.385871902   37.385427383    0.028178814
    0.441396396   34.606598490   34.606184282    0.029129722
    0.451405405   32.176045010   32.175666540    0.030217416
    0.461414414   30.008330760   30.008013823    0.031218325
    0.471423423   28.009597141   28.009375767    0.031816410
    0.481432432   26.107051834   26.106939681    0.031778633
    0.491441441   24.280877480   24.280852821    0.031144703
    0.501450450   22.556181847   22.556205659    0.030186823
    0.511459459   20.964802846   20.964843378    0.029195786
    0.521468468   19.521138329   19.521178693    0.028346229
    0.531477477   18.222036730   18.222070780    0.027698706
    0.541486486   17.055241013   17.055267839    0.027250108
    0.551495495   16.006040461   16.006061020    0.026973374
    0.561504505   15.060541265   15.060556864    0.026837494
    0.571513514   14.206811233   14.206822988    0.026815047
    0.581522523   13.435060801   13.435069506    0.026883997
    0.591531532   12.737466929   12.737473070    0.027027348
    0.601540541   12.107859631   12.107863428    0.027232227
    0.611549550   11.541256965   11.541258398    0.027488957
    0.621558559   11.033065642   11.033064440    0.027790288
    0.631567568   10.577712871   10.577708487    0.028130819
    0.641576577   10.166944389   10.166936042    0.028506569
    0.651585586    9.789550259    9.789537224    0.028914677
    0.661594595    9.435274437    9.435256527    0.029353198
    0.671603604    9.101317600    9.101295160    0.029820979
    0.681612613    8.793793914    8.793767041    0.030317595
    0.691621622    8.522592571    8.522560629    0.030843324
    0.701630631    8.297302099    8.297264089    0.031399190
    0.711639640    8.127247418    8.127202235    0.031987040
    0.721648649    8.022523580    8.022469686    0.032609660
    0.731657658    7.994488853    7.994423921    0.033270875
    0.741666667    8.055747595    8.055668452    0.033975482
    0.751675676    8.218392261    8.218295070    0.034728687
