# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:     8.954196249    8.954205289    7.803557734
    0.001000000 -315.240498943 -315.227538156    4.174400005
    0.011009009 -305.863788183 -305.850844160    4.176595672
    0.021018018 -281.802592463 -281.789687168    4.182237739
    0.031027027 -245.379685883 -245.366826778    4.190801866
    0.041036036 -199.690680638 -199.677857100    4.201589712
    0.051045045 -147.955873036 -147.943060058    4.213874327
    0.061054054  -93.023715380  -93.010884909    4.227008548
    0.071063063  -37.129323772  -37.116457515    4.240473980
    0.081072072   18.081828833   18.094733480    4.253873056
    0.091081081   71.312937212   71.325859581    4.266876008
    0.101090090  121.232337848  121.245202900    4.279129808
    0.111099099  165.968253866  165.980868272    4.290124974
    0.121108108  202.429774380  202.441730211    4.299009377
    0.131117117  225.470087740  225.480643196    4.304358503
    0.141126126  227.288309882  227.296318549    4.304013552
    0.151135135  198.360799348  198.364921507    4.295353613
    0.161144144  132.063959209  132.063477626    4.276624822
    0.171153153   32.979986419   32.975878783    4.249304003
    0.181162162  -78.736441955  -78.741733778    4.219215545
    0.191171171 -176.568066948 -176.572535458    4.193691465
    0.201180180 -243.763448860 -243.766766647    4.177077634
    0.211189189 -279.450930675 -279.454059753    4.169436292
    0.221198198 -292.770346379 -292.774785052    4.168445568
    0.231207207 -294.975451550 -294.982685598    4.171479753
    0.241216216 -294.782299390 -294.793057557    4.176552453
    0.251225225 -296.191988114 -296.205347457    4.182469697
    0.261234234 -298.226454950 -298.239958477    4.188681305
    0.271243243 -297.485962822 -297.497276242    4.195012654
    0.281252252 -291.819196521 -291.827482796    4.201399845
    0.291261261 -281.569359539 -281.575031490    4.207766786
    0.301270270 -268.371799363 -268.375599878    4.214030442
    0.311279279 -253.807382495 -253.809869090    4.220130920
    0.321288288 -238.927767328 -238.929299262    4.226040064
    0.331297297 -224.346156324 -224.347018947    4.231754707
    0.341306306 -210.415036152 -210.415476060    4.237286937
    0.351315315 -197.324110947 -197.324316685    4.242656459
    0.361324324 -185.150939016 -185.151035108    4.247885618
    0.371333333 -173.899630405 -173.899690188    4.252996237
    0.381342342 -163.531971022 -163.532033650    4.258007322
    0.391351351 -153.989268901 -153.989352634    4.262932738
    0.401360360 -145.206093602 -145.206204155    4.267777984
    0.411369369 -137.118548255 -137.118683207    4.272535042
    0.421378378 -129.669468844 -129.669619287    4.277174281
    0.431387387 -122.812046454 -122.812197010    4.281633587
    0.441396396 -116.511883024 -116.512012061    4.285809969
    0.451405405 -110.744799959 -110.744883867    4.289572055
    0.461414414 -105.484818634 -105.484844842    4.292827084
    0.471423423 -100.681552083 -100.681536383    4.295647731
    0.481432432  -96.247308619  -96.247294548    4.298343263
    0.491441441  -92.081945132  -92.081975024    4.301314972
    0.501450450  -88.116323443  -88.116413264    4.304805354
    0.511459459  -84.325191388  -84.325333774    4.308822219
    0.521468468  -80.708072185  -80.708251693    4.313245975
    0.531477477  -77.268962305  -77.269165091    4.317944007
    0.541486486  -74.007770273  -74.007986669    4.322818171
