# energy grid [eV]  eels components [arbitrary units]
#
    0.001000000    0.000000000    0.000000000    0.000000000
    0.011009009    0.000000001    0.000000001    0.000001117
    0.021018018    0.000000013    0.000000013    0.000011327
    0.031027027    0.000000089    0.000000089    0.000031119
    0.041036036    0.000000351    0.000000350    0.000054669
    0.051045045    0.000001003    0.000001003    0.000078974
    0.061054054    0.000002342    0.000002342    0.000103088
    0.071063063    0.000004737    0.000004737    0.000126800
    0.081072072    0.000008615    0.000008615    0.000150119
    0.091081081    0.000014426    0.000014425    0.000173107
    0.101090090    0.000022618    0.000022616    0.000195831
    0.111099099    0.000033606    0.000033604    0.000218350
    0.121108108    0.000047758    0.000047754    0.000240710
    0.131117117    0.000065371    0.000065367    0.000262951
    0.141126126    0.000086672    0.000086667    0.000285103
    0.151135135    0.000111814    0.000111808    0.000307192
    0.161144144    0.000140879    0.000140872    0.000329237
    0.171153153    0.000173887    0.000173879    0.000351257
    0.181162162    0.000210805    0.000210796    0.000373266
    0.191171171    0.000251558    0.000251549    0.000395276
    0.201180180    0.000296040    0.000296030    0.000417299
    0.211189189    0.000344121    0.000344110    0.000439344
    0.221198198    0.000395659    0.000395648    0.000461421
    0.231207207    0.000450506    0.000450494    0.000483537
    0.241216216    0.000508512    0.000508500    0.000505700
    0.251225225    0.000569535    0.000569523    0.000527917
    0.261234234    0.000633441    0.000633429    0.000550196
    0.271243243    0.000700106    0.000700095    0.000572542
    0.281252252    0.000769422    0.000769412    0.000594962
    0.291261261    0.000841295    0.000841285    0.000617464
    0.301270270    0.000915647    0.000915638    0.000640052
    0.311279279    0.000992416    0.000992408    0.000662733
    0.321288288    0.001071557    0.001071551    0.000685514
    0.331297297    0.001153044    0.001153038    0.000708402
    0.341306306    0.001236864    0.001236860    0.000731402
    0.351315315    0.001323023    0.001323020    0.000754523
    0.361324324    0.001411542    0.001411542    0.000777770
    0.371333333    0.001502461    0.001502462    0.000801151
    0.381342342    0.001595833    0.001595836    0.000824674
    0.391351351    0.001691730    0.001691736    0.000848346
    0.401360360    0.001790240    0.001790247    0.000872177
    0.411369369    0.001891467    0.001891476    0.000896174
    0.421378378    0.001995533    0.001995545    0.000920347
    0.431387387    0.002102579    0.002102594    0.000944707
    0.441396396    0.002212764    0.002212781    0.000969262
    0.451405405    0.002326268    0.002326287    0.000994025
    0.461414414    0.002443289    0.002443311    0.001019007
    0.471423423    0.002564052    0.002564077    0.001044221
    0.481432432    0.002688804    0.002688832    0.001069681
    0.491441441    0.002817819    0.002817850    0.001095401
    0.501450450    0.002951399    0.002951433    0.001121398
    0.511459459    0.003089880    0.003089917    0.001147689
    0.521468468    0.003233630    0.003233670    0.001174293
    0.531477477    0.003383057    0.003383101    0.001201231
    0.541486486    0.003538614    0.003538661    0.001228526
    0.551495495    0.003700798    0.003700849    0.001256202
    0.561504505    0.003870163    0.003870217    0.001284288
    0.571513514    0.004047321    0.004047380    0.001312814
    0.581522523    0.004232955    0.004233018    0.001341814
    0.591531532    0.004427822    0.004427889    0.001371327
    0.601540541    0.004632769    0.004632839    0.001401394
    0.611549550    0.004848740    0.004848815    0.001432066
    0.621558559    0.005076796    0.005076876    0.001463395
    0.631567568    0.005318127    0.005318211    0.001495443
    0.641576577    0.005574072    0.005574161    0.001528281
    0.651585586    0.005846147    0.005846241    0.001561990
    0.661594595    0.006136065    0.006136164    0.001596661
    0.671603604    0.006445775    0.006445880    0.001632403
    0.681612613    0.006777500    0.006777610    0.001669340
    0.691621622    0.007133781    0.007133896    0.001707617
    0.701630631    0.007517535    0.007517657    0.001747405
    0.711639640    0.007932127    0.007932256    0.001788907
    0.721648649    0.008381449    0.008381584    0.001832364
    0.731657658    0.008870025    0.008870167    0.001878063
    0.741666667    0.009403136    0.009403285    0.001926351
    0.751675676    0.009986974    0.009987131    0.001977651
    0.761684685    0.010628841    0.010629006    0.002032478
    0.771693694    0.011337387    0.011337561    0.002091469
    0.781702703    0.012122920    0.012123104    0.002155414
    0.791711712    0.012997794    0.012997987    0.002225305
    0.801720721    0.013976907    0.013977111    0.002302400
    0.811729730    0.015078346    0.015078560    0.002388300
