# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    1.742567568    1.176683426    1.176706989    0.121313334
    1.752576577    1.219538581    1.219573053    0.133754537
    1.762585586    1.279955751    1.280002394    0.149022103
    1.772594595    1.360338054    1.360398147    0.167824191
    1.782603604    1.463119523    1.463193523    0.190833590
    1.792612613    1.589454375    1.589540140    0.218310583
    1.802621622    1.736704513    1.736794711    0.249318245
    1.812630631    1.895581902    1.895663168    0.280621442
    1.822639640    2.051098181    2.051157866    0.306264881
    1.832648649    2.192371106    2.192412146    0.319657131
    1.842657658    2.325668760    2.325716974    0.317998085
    1.852666667    2.475006800    2.475099307    0.304714072
    1.862675676    2.670000146    2.670170113    0.286835082
    1.872684685    2.936414799    2.936686875    0.270622288
    1.882693694    3.294627891    3.295019854    0.259638598
    1.892702703    3.759120663    3.759641828    0.255212059
    1.902711712    4.331609169    4.332249241    0.257406641
    1.912720721    4.984471534    4.985178900    0.265475435
    1.922729730    5.641250667    5.641916129    0.277695821
    1.932738739    6.182885258    6.183372936    0.291063674
    1.942747748    6.511520723    6.511760245    0.301895771
    1.952756757    6.630400253    6.630443222    0.307903715
    1.962765766    6.636166266    6.636116091    0.309838141
    1.972774775    6.627091921    6.626997932    0.310388169
    1.982783784    6.642265847    6.642111293    0.311903944
    1.992792793    6.683073746    6.682847487    0.315754576
    2.002801802    6.759124143    6.758862638    0.323101100
    2.012810811    6.886760014    6.886509182    0.335361220
    2.022819820    7.056855033    7.056633347    0.354026535
    2.032828829    7.238463094    7.238286644    0.380535107
    2.042837838    7.419887454    7.419805297    0.416439513
    2.052846847    7.626248416    7.626319803    0.463659637
    2.062855856    7.893353764    7.893590807    0.524631065
    2.072864865    8.227520576    8.227860908    0.602196084
    2.082873874    8.576424251    8.576754835    0.698938985
    2.092882883    8.847727210    8.847949412    0.815405708
    2.102891892    8.980760238    8.980850469    0.946692763
    2.112900901    8.983426197    8.983423734    1.078549361
    2.122909910    8.888190924    8.888143465    1.188463803
    2.132918919    8.724181004    8.724131870    1.258197031
    2.142927928    8.548810317    8.548808986    1.289899240
    2.152936937    8.447322426    8.447405855    1.304894955
    2.162945946    8.468954670    8.469114922    1.325259164
    2.172954955    8.573687759    8.573861094    1.360271511
    2.182963964    8.643962569    8.644056833    1.407174571
    2.192972973    8.553380555    8.553325465    1.457193191
    2.202981982    8.226855875    8.226625758    1.495561539
    2.212990991    7.649955073    7.649564225    1.499047018
    2.223000000    6.871732603    6.871236828    1.446573218
    2.233009009    6.000964138    6.000443065    1.339168742
    2.243018018    5.156177302    5.155695403    1.201998737
    2.253027027    4.413628627    4.413216533    1.065092291
    2.263036036    3.799375261    3.799037229    0.947850766
    2.273045045    3.308446437    3.308174047    0.857745197
    2.283054054    2.923846983    2.923628263    0.795349094
    2.293063063    2.627089373    2.626912918    0.758743687
    2.303072072    2.402248044    2.402104286    0.745744603
    2.313081081    2.236617650    2.236498909    0.754464445
    2.323090090    2.119702453    2.119602580    0.782714039
    2.333099099    2.041314421    2.041228466    0.826528418
    2.343108108    1.989826134    1.989750388    0.878721644
    2.353117117    1.952836278    1.952768992    0.929787455
    2.363126126    1.921480443    1.921422749    0.972491949
    2.373135135    1.894286731    1.894242129    1.006111737
    2.383144144    1.876051696    1.876023338    1.036024684
    2.393153153    1.874710915    1.874699123    1.071566390
    2.403162162    1.899374175    1.899377200    1.123944795
    2.413171171    1.958506943    1.958523827    1.202283514
    2.423180180    2.058370253    2.058402785    1.309031296
    2.433189189    2.202349892    2.202402580    1.437023904
    2.443198198    2.390725614    2.390803380    1.570072256
    2.453207207    2.619710205    2.619814220    1.688354721
    2.463216216    2.877688352    2.877812648    1.774445180
    2.473225225    3.141003578    3.141135933    1.815181195
    2.483234234    3.380559961    3.380688955    1.803705578
    2.493243243    3.581045930    3.581168240    1.745789056
    2.503252252    3.746545866    3.746660934    1.661061119
    2.513261261    3.876959358    3.877056293    1.570240088
    2.523270270    3.950658659    3.950718728    1.481938838
    2.533279279    3.948283948    3.948302870    1.395321542
    2.543288288    3.890598114    3.890599923    1.312391834
    2.553297297    3.837654029    3.837677929    1.242660035
    2.563306306    3.853769217    3.853849566    1.197527058
    2.573315315    3.982076966    3.982235499    1.185095548
    2.583324324    4.240344694    4.240589008    1.210000375
    2.593333333    4.622081806    4.622398618    1.275220580
    2.603342342    5.092212151    5.092555676    1.382911524
    2.613351351    5.581103948    5.581396868    1.533191797
    2.623360360    5.994177821    5.994341390    1.720739600
    2.633369369    6.246047546    6.246039629    1.930044483
    2.643378378    6.290240079    6.290062295    2.132433663
    2.653387387    6.123696756    6.123383475    2.291015301
    2.663396396    5.789772000    5.789385035    2.378357948
    2.673405405    5.374168437    5.373776072    2.397186176
    2.683414414    4.969494328    4.969139615    2.378510606
    2.693423423    4.632660201    4.632353806    2.354077286
    2.703432432    4.366185507    4.365920294    2.332699797
    2.713441441    4.126788664    4.126553195    2.298152291
    2.723450450    3.859582770    3.859367802    2.227580250
    2.733459459    3.543660383    3.543461527    2.118460569
