# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:     6.032070257    6.031850694    4.894473291
    5.215693694    0.229454327    0.229562917    0.461779528
    5.225702703    0.229449494    0.229550564    0.492731813
    5.235711712    0.225916414    0.226012310    0.513537916
    5.245720721    0.230582106    0.230674904    0.528823587
    5.255729730    0.246661301    0.246751996    0.544499347
    5.265738739    0.268912826    0.269001684    0.566547948
    5.275747748    0.289454111    0.289541550    0.599105786
    5.285756757    0.303305105    0.303392269    0.642438111
    5.295765766    0.310176055    0.310264141    0.693361014
    5.305774775    0.312558461    0.312647045    0.747153132
    5.315783784    0.314288885    0.314375366    0.798811985
    5.325792793    0.320783662    0.320865660    0.843158621
    5.335801802    0.337363907    0.337442386    0.874539960
    5.345810811    0.366224249    0.366302904    0.887842984
    5.355819820    0.405708253    0.405790149    0.881958385
    5.365828829    0.452029928    0.452115767    0.862983938
    5.375837838    0.501508727    0.501597262    0.841859167
    5.385846847    0.552089825    0.552178775    0.828270954
    5.395855856    0.603306548    0.603393576    0.828592496
    5.405864865    0.654704724    0.654788369    0.846814333
    5.415873874    0.704861959    0.704942152    0.883661613
    5.425882883    0.752312497    0.752390398    0.936071268
    5.435891892    0.796658938    0.796735682    0.998827798
    5.445900901    0.838350172    0.838425059    1.066080379
    5.455909910    0.877768664    0.877838506    1.131723078
    5.465918919    0.913949135    0.914009304    1.189672679
    5.475927928    0.943533248    0.943579550    1.234852391
    5.485936937    0.962060569    0.962091794    1.264636047
    5.495945946    0.967039809    0.967060462    1.279410026
    5.505954955    0.958990581    0.959010970    1.280665170
    5.515963964    0.939587435    0.939619950    1.268399648
    5.525972973    0.910910971    0.910964654    1.243193361
    5.535981982    0.877174084    0.877250467    1.211150843
    5.545990991    0.845399935    0.845494358    1.182001912
    5.556000000    0.822940286    0.823046916    1.159828947
    5.566009009    0.814855779    0.814969297    1.136594020
    5.576018018    0.823510357    0.823625387    1.094106215
    5.586027027    0.848298898    0.848411416    1.012793497
    5.596036036    0.885603478    0.885711899    0.885386658
    5.606045045    0.930648417    0.930752380    0.730257295
    5.616054054    0.979056537    0.979155346    0.587742397
    5.626063063    1.026107101    1.026199569    0.493967124
    5.636072072    1.065982211    1.066067987    0.459852993
    5.646081081    1.093396549    1.093477710    0.474764290
    5.656090090    1.106290762    1.106371343    0.520632663
    5.666099099    1.106718397    1.106801558    0.579892960
    5.676108108    1.099813542    1.099899723    0.635594172
    5.686117117    1.091117522    1.091204812    0.669086730
    5.696126126    1.080802058    1.080886760    0.659641827
    5.706135135    1.059568477    1.059645515    0.589789751
    5.716144144    1.013500691    1.013565322    0.458103294
    5.726153153    0.936830473    0.936882577    0.290782761
    5.736162162    0.843055300    0.843103445    0.134628136
    5.746171171    0.760764255    0.760822094    0.030049459
    5.756180180    0.713923033    0.713999277   -0.009446900
    5.766189189    0.707808918    0.707902896    0.006368687
    5.776198198    0.732611965    0.732717418    0.059364816
    5.786207207    0.774230867    0.774341481    0.133144043
    5.796216216    0.821808782    0.821921874    0.215833113
    5.806225225    0.870326717    0.870444139    0.299182562
    5.816234234    0.919167102    0.919293270    0.376718872
    5.826243243    0.968747257    0.968886318    0.442377872
    5.836252252    1.018182315    1.018336112    0.490833354
    5.846261261    1.065152464    1.065319838    0.520001835
    5.856270270    1.107157951    1.107335469    0.533070892
    5.866279279    1.142273190    1.142456323    0.535239559
    5.876288288    1.169247237    1.169431060    0.527341868
    5.886297297    1.188227542    1.188406966    0.506090014
    5.896306306    1.200887777    1.201058308    0.472516663
    5.906315315    1.209769819    1.209929160    0.437175836
    5.916324324    1.218396468    1.218542924    0.412596281
    5.926333333    1.229453835    1.229578279    0.401460733
    5.936342342    1.240674431    1.240754271    0.395361502
    5.946351351    1.244774828    1.244780672    0.384034778
    5.956360360    1.235167838    1.235080734    0.365483523
    5.966369369    1.212151274    1.211977591    0.348016331
    5.976378378    1.184706519    1.184476182    0.341925559
    5.986387387    1.165775060    1.165522992    0.351139248
    5.996396396    1.164236567    1.163986004    0.374109498
    6.006405405    1.180945421    1.180706177    0.408924989
    6.016414414    1.210454832    1.210229588    0.454551393
    6.026423423    1.245323130    1.245111386    0.508661557
    6.036432432    1.280743078    1.280541413    0.566518414
    6.046441441    1.316306444    1.316109511    0.621397575
    6.056450450    1.352282747    1.352086569    0.664747970
    6.066459459    1.384776014    1.384579794    0.686196733
    6.076468468    1.405956509    1.405760587    0.675477527
    6.086477477    1.408618260    1.408420468    0.628018959
    6.096486486    1.391283614    1.391078690    0.551667008
    6.106495495    1.360442991    1.360227374    0.466711724
    6.116504505    1.327321373    1.327098096    0.395925326
    6.126513514    1.301892036    1.301669818    0.352861735
    6.136522523    1.289857811    1.289646211    0.338225723
    6.146531532    1.293447878    1.293252333    0.345337830
    6.156540541    1.313307865    1.313127902    0.367288895
    6.166549550    1.348761757    1.348593288    0.399001265
    6.176558559    1.395905911    1.395744616    0.435159849
    6.186567568    1.447267900    1.447111141    0.469047307
    6.196576577    1.494875644    1.494722943    0.494193035
    6.206585586    1.533233242    1.533086080    0.507501950
    6.216594595    1.559740671    1.559600825    0.511596178
    6.226603604    1.574447239    1.574313673    0.513994354
    6.236612613    1.578956987    1.578825909    0.522514997
    6.246621622    1.572618500    1.572488868    0.540399768
    6.256630631    1.550790177    1.550667240    0.565865371
    6.266639640    1.509628583    1.509519480    0.595502990
    6.276648649    1.451955354    1.451861830    0.627511014
    6.286657658    1.387619672    1.387536031    0.662053957
    6.296666667    1.329231748    1.329148944    0.698844047
    6.306675676    1.287154399    1.287065496    0.734932068
    6.316684685    1.266374289    1.266276272    0.764839884
    6.326693694    1.266928454    1.266821267    0.782282063
    6.336702703    1.285637476    1.285523456    0.782547654
    6.346711712    1.317714497    1.317597227    0.765122489
    6.356720721    1.359335690    1.359217774    0.735295135
    6.366729730    1.409876049    1.409757903    0.703352260
    6.376738739    1.470849244    1.470730308    0.680404566
    6.386747748    1.541623263    1.541503858    0.672863897
    6.396756757    1.617257725    1.617139047    0.681124176
    6.406765766    1.690544765    1.690427891    0.702702095
    6.416774775    1.754186175    1.754071469    0.734484053
    6.426783784    1.802024047    1.801909865    0.772839776
    6.436792793    1.830863575    1.830745572    0.814199331
    6.446801802    1.839973939    1.839848810    0.856176586
    6.456810811    1.826848933    1.826719424    0.897446532
    6.466819820    1.786450058    1.786323987    0.936519891
    6.476828829    1.718278831    1.718162622    0.970982177
    6.486837838    1.631967277    1.631861141    0.997674586
    6.496846847    1.540963889    1.540863334    1.013528158
    6.506855856    1.450356697    1.450258473    1.017379101
    6.516864865    1.353510070    1.353416559    1.011825791
    6.526873874    1.241431411    1.241348947    1.001947661
    6.536882883    1.114546905    1.114480188    0.991358839
    6.546891892    0.984592593    0.984540764    0.980655909
    6.556900901    0.868015283    0.867971257    0.969673289
    6.566909910    0.781079727    0.781033321    0.959295734
    6.576918919    0.735927620    0.735872431    0.949678698
    6.586927928    0.733621554    0.733558705    0.938285103
    6.596936937    0.763484690    0.763418927    0.922635614
    6.606945946    0.812433033    0.812366392    0.905064677
    6.616954955    0.871817252    0.871747339    0.892463258
    6.626963964    0.933103331    0.933027826    0.890001038
    6.636972973    0.979913215    0.979835094    0.895585738
    6.646981982    0.988965214    0.988893185    0.901241334
    6.656990991    0.942105763    0.942049526    0.899592577
    6.667000000    0.841468177    0.841430987    0.889383822
    6.677009009    0.714994598    0.714968403    0.876379609
    6.687018018    0.604055256    0.604023524    0.869123171
    6.697027027    0.540976654    0.540924520    0.872440887
    6.707036036    0.534260283    0.534182754    0.884765020
    6.717045045    0.571273830    0.571174257    0.901796717
    6.727054054    0.629790417    0.629674661    0.921481249
    6.737063063    0.685636806    0.685511458    0.943465872
    6.747072072    0.717136022    0.717009748    0.964196541
    6.757081081    0.712237443    0.712119535    0.975704673
    6.767090090    0.675243460    0.675139745    0.970497846
    6.777099099    0.621936589    0.621849214    0.946795564
    6.787108108    0.561862025    0.561794173    0.909029793
    6.797117117    0.488158781    0.488114918    0.864854130
    6.807126126    0.388762217    0.388740106    0.821144471
    6.817135135    0.263203161    0.263189013    0.780346706
    6.827144144    0.123625974    0.123603009    0.740932757
    6.837153153   -0.017378914   -0.017418782    0.701512601
    6.847162162   -0.153363362   -0.153418745    0.663369531
    6.857171171   -0.280497277   -0.280564122    0.629774279
    6.867180180   -0.392463224   -0.392540923    0.604209564
    6.877189189   -0.480470390   -0.480562359    0.589162897
    6.887198198   -0.539924109   -0.540032433    0.585578384
    6.897207207   -0.575773859   -0.575895356    0.592155500
    6.907216216   -0.599316774   -0.599445150    0.605174539
    6.917225225   -0.623045155   -0.623174971    0.619204166
    6.927234234   -0.656750017   -0.656878471    0.628913588
    6.937243243   -0.700499368   -0.700625624    0.632956121
    6.947252252   -0.742147160   -0.742269814    0.636314621
    6.957261261   -0.767230975   -0.767346778    0.645898485
    6.967270270   -0.770387777   -0.770494654    0.662280314
    6.977279279   -0.755793341   -0.755893759    0.676863885
    6.987288288   -0.728962633   -0.729061821    0.677673208
    6.997297297   -0.691055578   -0.691156875    0.657169523
    7.007306306   -0.641818683   -0.641922247    0.613936135
    7.017315315   -0.586040200   -0.586145167    0.548383686
    7.027324324   -0.535198635   -0.535303997    0.460991363
    7.037333333   -0.502704215   -0.502807701    0.356496983
    7.047342342   -0.496971652   -0.497068506    0.247979800
    7.057351351   -0.519190999   -0.519273998    0.152048376
    7.067360360   -0.568110900   -0.568173391    0.076855403
    7.077369369   -0.642652554   -0.642693708    0.018279563
    7.087378378   -0.736790679   -0.736817410   -0.030203067
    7.097387387   -0.837249805   -0.837272649   -0.066724082
    7.107396396   -0.931139423   -0.931168875   -0.081970131
    7.117405405   -1.013188289   -1.013238012   -0.069529571
    7.127414414   -1.080850207   -1.080942075   -0.032419408
    7.137423423   -1.125243831   -1.125401976    0.019484300
    7.147432432   -1.135066126   -1.135300907    0.074151754
    7.157441441   -1.108444512   -1.108745961    0.118991057
    7.167450450   -1.055262439   -1.055609614    0.141424660
    7.177459459   -0.989728170   -0.990101156    0.132025555
    7.187468468   -0.923159635   -0.923544930    0.088954475
    7.197477477   -0.861484160   -0.861874200    0.018571321
    7.207486486   -0.806198797   -0.806589717   -0.068397047
    7.217495495   -0.756215077   -0.756605283   -0.159757048
    7.227504505   -0.709445914   -0.709835438   -0.242789042
    7.237513514   -0.663326363   -0.663716252   -0.306381261
    7.247522523   -0.614921452   -0.615312864   -0.344325111
    7.257531532   -0.563113812   -0.563506930   -0.357444371
    7.267540541   -0.511193222   -0.511586693   -0.351875888
    7.277549550   -0.465938458   -0.466329841   -0.334421864
    7.287558559   -0.434133114   -0.434519793   -0.310013414
    7.297567568   -0.419997737   -0.420377390   -0.282500575
    7.307576577   -0.425507514   -0.425877933   -0.254961041
    7.317585586   -0.452382197   -0.452742048   -0.228148779
    7.327594595   -0.501049318   -0.501402102   -0.200019879
    7.337603604   -0.564796285   -0.565153794   -0.167926965
    7.347612613   -0.626693088   -0.627070325   -0.130450684
    7.357621622   -0.666947031   -0.667352350   -0.087124125
    7.367630631   -0.674193046   -0.674625470   -0.038271387
    7.377639640   -0.649578945   -0.650032388    0.014443522
    7.387648649   -0.602881720   -0.603348323    0.068086966
    7.397657658   -0.546708224   -0.547178503    0.118983366
    7.407666667   -0.493099821   -0.493561598    0.162753160
    7.417675676   -0.452809371   -0.453248064    0.193891564
    7.427684685   -0.434984125   -0.435386873    0.206099313
    7.437693694   -0.444381298   -0.444744607    0.194564988
    7.447702703   -0.477168882   -0.477503217    0.159282241
    7.457711712   -0.521861198   -0.522186392    0.106139881
    7.467720721   -0.566267830   -0.566603552    0.045103987
    7.477729730   -0.601942334   -0.602301892   -0.012249239
    7.487738739   -0.624207460   -0.624597363   -0.056680811
    7.497747748   -0.631785382   -0.632208242   -0.084875374
    7.507756757   -0.626056253   -0.626513453   -0.098547990
    7.517765766   -0.610390305   -0.610883031   -0.102195247
    7.527774775   -0.590238194   -0.590767747   -0.102835245
    7.537783784   -0.572194996   -0.572763063   -0.109047688
    7.547792793   -0.561244983   -0.561853937   -0.126927464
    7.557801802   -0.557387630   -0.558040720   -0.154749503
    7.567810811   -0.554639307   -0.555340219   -0.182296055
    7.577819820   -0.545160429   -0.545912125   -0.198291286
    7.587828829   -0.524968872   -0.525772449   -0.198193830
    7.597837838   -0.495479807   -0.496333468   -0.184517201
    7.607846847   -0.461451389   -0.462348616   -0.162989460
    7.617855856   -0.428874249   -0.429800169   -0.139601740
    7.627864865   -0.404109846   -0.405035130   -0.119270613
    7.637873874   -0.393305133   -0.394177921   -0.105627845
    7.647882883   -0.400082849   -0.400822481   -0.101077632
    7.657891892   -0.421846406   -0.422349528   -0.105722042
    7.667900901   -0.449705609   -0.449878010   -0.115809737
    7.677909910   -0.474891963   -0.474698037   -0.124536169
    7.687918919   -0.494980458   -0.494466618   -0.125805472
    7.697927928   -0.512817725   -0.512082485   -0.117594092
    7.707936937   -0.530372696   -0.529516171   -0.101918084
    7.717945946   -0.544725505   -0.543820694   -0.082679493
    7.727954955   -0.550774421   -0.549865812   -0.063872142
    7.737963964   -0.546865327   -0.545978150   -0.048466949
    7.747972973   -0.536084458   -0.535232018   -0.037520904
    7.757981982   -0.523466730   -0.522654572   -0.030076401
    7.767990991   -0.513518560   -0.512747560   -0.024258015
    7.778000000   -0.508600491   -0.507869494   -0.018219573
    7.788009009   -0.507706735   -0.507014646   -0.010284888
    7.798018018   -0.507067264   -0.506413991    0.000604018
    7.808027027   -0.502640645   -0.502026314    0.014190853
    7.818036036   -0.492695998   -0.492119713    0.028933444
    7.828045045   -0.478934134   -0.478393829    0.042764572
    7.838054054   -0.465659168   -0.465152263    0.054069901
    7.848063063   -0.457865372   -0.457389402    0.062429487
    7.858072072   -0.459799771   -0.459352523    0.068589067
    7.868081081   -0.473557349   -0.473136185    0.073700753
    7.878090090   -0.496355333   -0.495956227    0.078702753
    7.888099099   -0.519623322   -0.519241322    0.084236819
    7.898108108   -0.533805288   -0.533436505    0.090752300
    7.908117117   -0.534315536   -0.533958291    0.098629639
    7.918126126   -0.522349813   -0.522004046    0.108198945
    7.928135135   -0.502152339   -0.501818498    0.119440095
    7.938144144   -0.478551468   -0.478229829    0.131749085
    7.948153153   -0.455475348   -0.455165781    0.144203177
    7.958162162   -0.434932325   -0.434634302    0.156101733
    7.968171171   -0.416775142   -0.416487949    0.167299894
    7.978180180   -0.399966879   -0.399689990    0.178051191
    7.988189189   -0.384420071   -0.384153415    0.188627305
    7.998198198   -0.371414017   -0.371157911    0.199250246
    8.008207207   -0.362369860   -0.362124691    0.210239383
    8.018216216   -0.357224372   -0.356990175    0.221920722
    8.028225225   -0.353799380   -0.353575629    0.234364916
    8.038234234   -0.349244158   -0.349030047    0.247307779
    8.048243243   -0.342281614   -0.342076478    0.260300796
    8.058252252   -0.333694694   -0.333498108    0.272929117
    8.068261261   -0.324951482   -0.324763040    0.285012367
    8.078270270   -0.316585470   -0.316404590    0.296684774
    8.088279279   -0.307744634   -0.307570746    0.308175155
    8.098288288   -0.297355072   -0.297188026    0.319400986
    8.108297297   -0.285410890   -0.285250951    0.329796811
    8.118306306   -0.272752250   -0.272599564    0.338555594
    8.128315315   -0.259875736   -0.259729846    0.345178865
    8.138324324   -0.246375932   -0.246235837    0.350008110
    8.148333333   -0.231584871   -0.231449304    0.354019190
    8.158342342   -0.215435367   -0.215302646    0.357691804
    8.168351351   -0.198605519   -0.198473031    0.360152402
    8.178360360   -0.182169793   -0.182033742    0.359576380
    8.188369369   -0.167277324   -0.167133426    0.354567026
    8.198378378   -0.154898308   -0.154743637    0.345657034
    8.208387387   -0.145473235   -0.145308041    0.335483656
    8.218396396   -0.138570143   -0.138397675    0.326936768
    8.228405405   -0.132997455   -0.132822030    0.321182074
    8.238414414   -0.127516240   -0.127341542    0.317347870
    8.248423423   -0.121354565   -0.121182928    0.313522070
    8.258432432   -0.114098124   -0.113930584    0.308153210
    8.268441441   -0.105649222   -0.105485998    0.301042890
    8.278450450   -0.096349480   -0.096190397    0.293557001
    8.288459459   -0.086809092   -0.086653715    0.287966351
    8.298468468   -0.077660676   -0.077508437    0.285934822
    8.308477477   -0.069472580   -0.069323145    0.287420581
    8.318486486   -0.062498117   -0.062351824    0.291020849
    8.328495495   -0.056258318   -0.056116243    0.295000103
    8.338504505   -0.049669143   -0.049532493    0.298200134
    8.348513514   -0.041864147   -0.041733528    0.300640473
    8.358522523   -0.032836200   -0.032711484    0.303378003
    8.368531532   -0.023467372   -0.023348036    0.307513534
    8.378540541   -0.015248281   -0.015133763    0.313364489
    8.388549550   -0.009837283   -0.009727197    0.320540355
    8.398558559   -0.008281534   -0.008175778    0.328444519
    8.408567568   -0.009950690   -0.009849452    0.336619376
    8.418576577   -0.012242935   -0.012146504    0.344831050
    8.428585586   -0.012104360   -0.012012825    0.352993486
    8.438594595   -0.007983276   -0.007896439    0.361064252
    8.448603604   -0.000131468   -0.000049000    0.369000887
    8.458612613    0.010354121    0.010432505    0.376765919
    8.468621622    0.022353438    0.022427917    0.384336175
    8.478630631    0.034996091    0.035066732    0.391701569
    8.488639640    0.047615700    0.047682484    0.398857422
    8.498648649    0.059618711    0.059681546    0.405794334
    8.508657658    0.070388495    0.070447235    0.412485939
    8.518666667    0.079294282    0.079348766    0.418873324
    8.528675676    0.085788163    0.085838271    0.424847170
    8.538684685    0.089404634    0.089450339    0.430238662
    8.548693694    0.089627014    0.089668402    0.434851339
    8.558702703    0.086178205    0.086215482    0.438576513
    8.568711712    0.079946391    0.079979822    0.441554971
    8.578720721    0.073218825    0.073248526    0.444181861
    8.588729730    0.068252750    0.068278463    0.446850165
    8.598738739    0.065921439    0.065942538    0.449748352
    8.608747748    0.066064914    0.066080597    0.452959952
    8.618756757    0.068382608    0.068392122    0.456602263
    8.628765766    0.072577618    0.072580385    0.460764798
    8.638774775    0.078238016    0.078233633    0.465410689
    8.648783784    0.085010174    0.084998330    0.470404154
    8.658792793    0.092698753    0.092679101    0.475589761
    8.668801802    0.101084616    0.101056696    0.480831345
    8.678810811    0.109773937    0.109737188    0.486005235
    8.688819820    0.118217481    0.118171306    0.490970675
    8.698828829    0.125772540    0.125716374    0.495532855
    8.708837838    0.131786019    0.131719378    0.499412815
    8.718846847    0.135831205    0.135753728    0.502252148
    8.728855856    0.138117207    0.138028767    0.503690191
    8.738864865    0.139647979    0.139549095    0.503533581
    8.748873874    0.141657381    0.141550104    0.502006180
    8.758882883    0.144802640    0.144691877    0.499933033
    8.768891892    0.148952778    0.148847950    0.498475918
    8.778900901    0.153490689    0.153407370    0.498444691
    8.788909910    0.157708896    0.157668823    0.499937813
    8.798918919    0.161205325    0.161231705    0.502594896
    8.808927928    0.164185261    0.164292509    0.505986511
    8.818936937    0.167343487    0.167528433    0.509799518
    8.828945946    0.171305193    0.171549152    0.513840480
    8.838954955    0.176235094    0.176514423    0.517987629
    8.848963964    0.181941530    0.182236379    0.522161381
    8.858972973    0.188143952    0.188441035    0.526312599
    8.868981982    0.194612056    0.194903723    0.530414501
    8.878990991    0.201186104    0.201468491    0.534454657
    8.889000000    0.207761590    0.208033082    0.538427989
    8.899009009    0.214270253    0.214530477    0.542330918
    8.909018018    0.220660359    0.220909588    0.546155754
    8.919027027    0.226875438    0.227114259    0.549883912
    8.929036036    0.232829771    0.233058903    0.553476428
    8.939045045    0.238378883    0.238599086    0.556861211
    8.949054054    0.243289793    0.243501818    0.559920860
    8.959063063    0.247237032    0.247441593    0.562496971
    8.969072072    0.249886520    0.250084262    0.564443995
    8.979081081    0.251126404    0.251317885    0.565752128
    8.989090090    0.251345840    0.251531571    0.566660613
    8.999099099    0.251427677    0.251608170    0.567594894
    9.009108108    0.252280294    0.252456009    0.568916805
    9.019117117    0.254326135    0.254497412    0.570725557
    9.029126126    0.257445823    0.257612898    0.572872763
    9.039135135    0.261263841    0.261426905    0.575098078
    9.049144144    0.265408595    0.265567830    0.577157619
    9.059153153    0.269632536    0.269788111    0.578933240
    9.069162162    0.273841124    0.273993203    0.580512806
    9.079171171    0.278052607    0.278201350    0.582142556
    9.089180180    0.282308937    0.282454520    0.584040122
    9.099189189    0.286613917    0.286756519    0.586263864
    9.109198198    0.290936385    0.291076177    0.588745920
    9.119207207    0.295238183    0.295375322    0.591383281
    9.129216216    0.299490574    0.299625199    0.594090890
    9.139225225    0.303676845    0.303809082    0.596813114
    9.149234234    0.307789375    0.307919337    0.599517980
    9.159243243    0.311826176    0.311953966    0.602188855
    9.169252252    0.315788376    0.315914088    0.604818116
    9.179261261    0.319678656    0.319802379    0.607403139
    9.189270270    0.323500365    0.323622180    0.609943950
    9.199279279    0.327257038    0.327377020    0.612441899
    9.209288288    0.330952144    0.331070364    0.614898940
    9.219297297    0.334588968    0.334705492    0.617317235
    9.229306306    0.338170562    0.338285452    0.619698949
    9.239315315    0.341699733    0.341813047    0.622046155
    9.249324324    0.345179049    0.345290841    0.624360780
    9.259333333    0.348610855    0.348721176    0.626644600
    9.269342342    0.351997293    0.352106193    0.628899231
    9.279351351    0.355340323    0.355447846    0.631126147
    9.289360360    0.358641739    0.358747929    0.633326686
    9.299369369    0.361903190    0.362008087    0.635502066
    9.309378378    0.365126193    0.365229836    0.637653395
    9.319387387    0.368312149    0.368414576    0.639781687
    9.329396396    0.371462357    0.371563602    0.641887870
    9.339405405    0.374578021    0.374678117    0.643972796
    9.349414414    0.377660263    0.377759241    0.646037251
    9.359423423    0.380710129    0.380808020    0.648081960
    9.369432432    0.383728599    0.383825432    0.650107596
    9.379441441    0.386716593    0.386812394    0.652114784
    9.389450450    0.389674974    0.389769769    0.654104108
    9.399459459    0.392604557    0.392698372    0.656076113
    9.409468468    0.395506111    0.395598970    0.658031311
    9.419477477    0.398380365    0.398472290    0.659970181
    9.429486486    0.401228008    0.401319022    0.661893179
    9.439495495    0.404049697    0.404139821    0.663800731
    9.449504505    0.406846055    0.406935309    0.665693243
    9.459513514    0.409617678    0.409706081    0.667571099
    9.469522523    0.412365134    0.412452704    0.669434666
    9.479531532    0.415088965    0.415175721    0.671284293
    9.489540541    0.417789691    0.417875651    0.673120310
    9.499549550    0.420467813    0.420552992    0.674943038
    9.509558559    0.423123808    0.423208222    0.676752780
    9.519567568    0.425758136    0.425841802    0.678549828
    9.529576577    0.428371241    0.428454173    0.680334464
    9.539585586    0.430963551    0.431045763    0.682106958
    9.549594595    0.433535476    0.433616982    0.683867569
    9.559603604    0.436087414    0.436168229    0.685616550
    9.569612613    0.438619751    0.438699886    0.687354143
    9.579621622    0.441132858    0.441212327    0.689080583
    9.589630631    0.443627095    0.443705910    0.690796096
    9.599639640    0.446102813    0.446180985    0.692500904
    9.609648649    0.448560349    0.448637890    0.694195220
    9.619657658    0.451000034    0.451076955    0.695879252
    9.629666667    0.453422186    0.453498498    0.697553202
    9.639675676    0.455827118    0.455902831    0.699217266
    9.649684685    0.458215131    0.458290255    0.700871637
    9.659693694    0.460586521    0.460661067    0.702516500
    9.669702703    0.462941576    0.463015552    0.704152037
    9.679711712    0.465280576    0.465353992    0.705778428
    9.689720721    0.467603795    0.467676659    0.707395846
    9.699729730    0.469911500    0.469983823    0.709004460
    9.709738739    0.472203954    0.472275742    0.710604439
    9.719747748    0.474481411    0.474552674    0.712195944
    9.729756757    0.476744123    0.476814868    0.713779137
    9.739765766    0.478992334    0.479062570    0.715354173
    9.749774775    0.481226286    0.481296020    0.716921208
    9.759783784    0.483446214    0.483515454    0.718480393
    9.769792793    0.485652349    0.485721102    0.720031876
    9.779801802    0.487844920    0.487913193    0.721575805
    9.789810811    0.490024149    0.490091949    0.723112324
    9.799819820    0.492190256    0.492257590    0.724641574
    9.809828829    0.494343458    0.494410332    0.726163696
    9.819837838    0.496483968    0.496550388    0.727678829
    9.829846847    0.498611995    0.498677968    0.729187108
    9.839855856    0.500727746    0.500793278    0.730688669
    9.849864865    0.502831425    0.502896523    0.732183645
    9.859873874    0.504923235    0.504987904    0.733672167
    9.869882883    0.507003375    0.507067620    0.735154367
    9.879891892    0.509072042    0.509135869    0.736630373
    9.889900901    0.511129430    0.511192845    0.738100314
    9.899909910    0.513175733    0.513238742    0.739564316
    9.909918919    0.515211144    0.515273751    0.741022506
    9.919927928    0.517235851    0.517298062    0.742475009
    9.929936937    0.519250045    0.519311864    0.743921949
    9.939945946    0.521253912    0.521315344    0.745363451
    9.949954955    0.523247639    0.523308690    0.746799637
    9.959963964    0.525231412    0.525292087    0.748230631
    9.969972973    0.527205418    0.527265720    0.749656554
    9.979981982    0.529169840    0.529229774    0.751077530
    9.989990991    0.531124864    0.531184435    0.752493679
   10.000000000    0.533070675    0.533129887    0.753905125
