# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.213891892    0.594383385    0.591191755    3.165108380
    3.223900901    0.596068265    0.593187106    3.061256299
    3.233909910    0.603464429    0.600995229    2.921933168
    3.243918919    0.616638901    0.614255739    2.770772737
    3.253927928    0.632723355    0.629691343    2.606675006
    3.263936937    0.647344140    0.643035239    2.417774720
    3.273945946    0.657450772    0.651744013    2.206236738
    3.283954955    0.663010867    0.656253746    1.991751157
    3.293963964    0.667328984    0.660173857    1.797492790
    3.303972973    0.675824881    0.669061108    1.639639754
    3.313981982    0.693401056    0.687709124    1.525292096
    3.323990991    0.722917082    0.718600592    1.453934928
    3.334000000    0.765464438    0.762343225    1.418982948
