    0.000000000    0.253314261    0.234582905
    0.089899109    0.249072320    0.227760658
    0.179798219    0.244441788    0.220705702
    0.269697328    0.239429755    0.213676569
    0.359596437    0.233943544    0.206922284
    0.449495547    0.227824973    0.200672789
    0.539394656    0.221024197    0.195103158
    0.629293766    0.213546177    0.190266341
    0.719192875    0.205194427    0.186054695
    0.809091984    0.195645105    0.182235812
    0.898991094    0.184863831    0.178529882
    0.988890203    0.173011546    0.174658001
    1.078789312    0.159589044    0.170335834
    1.168688422    0.143182238    0.165248935
    1.258587531    0.122999605    0.159052566
    1.348486641    0.100881665    0.151401115
    1.438385750    0.081127659    0.141986768
    1.528284859    0.067871286    0.130574363
    1.618183969    0.062884913    0.117033556
    1.708083078    0.066019035    0.101368437
    1.797982187    0.076814104    0.083735865
    1.887881297    0.094472633    0.064443051
    1.977780406    0.116254262    0.043923785
    2.067679516    0.137093564    0.022701233
    2.157578625    0.151773377    0.001344674
    2.247477734    0.157474091   -0.019579641
    2.337376844    0.153941688   -0.039564402
    2.427275953    0.141495154   -0.058212179
    2.517175062    0.119452958   -0.075259701
    2.607074172    0.086488108   -0.090571733
    2.696973281    0.041922740   -0.104136464
    2.786872391   -0.013622583   -0.116096658
    2.876771500   -0.078387520   -0.126798847
    2.966670609   -0.149619845   -0.136797026
    3.056569719   -0.223477653   -0.146779639
    3.146468828   -0.295218446   -0.157468766
    3.236367937   -0.359892830   -0.169559980
    3.326267047   -0.413078748   -0.183700642
    3.416166156   -0.451305110   -0.200447622
    3.506065265   -0.472367861   -0.220189925
    3.595964375   -0.475711280   -0.243099656
    3.685863484   -0.462605370   -0.269162144
    3.775762594   -0.435910375   -0.298243531
    3.865661703   -0.399672019   -0.330113773
    3.955560812   -0.358768789   -0.364409670
    4.045459922   -0.318429954   -0.400599003
    4.135359031   -0.283531007   -0.437996703
    4.225258140   -0.258040140   -0.475821993
    4.315157250   -0.244890630   -0.513260461
    4.405056359   -0.245993856   -0.549518179
    4.494955469   -0.262137192   -0.583873587
    4.584854578   -0.293062972   -0.615726302
    4.674753687   -0.337941630   -0.644634189
    4.764652797   -0.395773950   -0.670332819
    4.854551906   -0.465305877   -0.692735607
    4.944451015   -0.544853732   -0.711917596
    5.034350125   -0.632502083   -0.728092915
    5.124249234   -0.726249671   -0.741592698
    5.214148344   -0.823543330   -0.752834605
    5.304047453   -0.920715308   -0.762272545
    5.393946562   -1.013273992   -0.770337042
    5.483845672   -1.096902239   -0.777391531
    5.573744781   -1.168139722   -0.783714866
    5.663643890   -1.224378718   -0.789502695
    5.753543000   -1.263693303   -0.794885436
    5.843442109   -1.284808032   -0.799961726
    5.933341219   -1.287035607   -0.804821492
    6.023240328   -1.270234232   -0.809523904
    6.113139437   -1.234981786   -0.814040148
    6.203038547   -1.182702143   -0.818216546
    6.292937656   -1.115460126   -0.821787464
    6.382836765   -1.035860135   -0.824403005
    6.472735875   -0.947439446   -0.825630570
    6.562634984   -0.854863335   -0.824948239
    6.652534093   -0.763134426   -0.821778565
    6.742433203   -0.676476130   -0.815572521
    6.832332312   -0.598092511   -0.805908240
    6.922231422   -0.530593519   -0.792569639
    7.012130531   -0.476060843   -0.775588428
    7.102029640   -0.435931400   -0.755241622
    7.191928750   -0.411494759   -0.732016160
    7.281827859   -0.404272316   -0.706579119
    7.371726968   -0.414883775   -0.679775195
    7.461626078   -0.441270741   -0.652615639
    7.551525187   -0.478773492   -0.626210567
    7.641424297   -0.522231524   -0.601662048
    7.731323406   -0.567387076   -0.579984516
    7.821222515   -0.610167142   -0.562075543
    7.911121625   -0.645752850   -0.548694207
    8.001020734   -0.669329722   -0.540416646
    8.090919843   -0.677604107   -0.537594839
    8.180818953   -0.669467718   -0.540346022
    8.270718062   -0.646007602   -0.548555685
    8.360617172   -0.610498195   -0.561874574
    8.450516281   -0.567746285   -0.579728968
    8.540415390   -0.522576513   -0.601361621
    8.630314500   -0.479065997   -0.625876373
    8.720213609   -0.441464704   -0.652259963
    8.810112718   -0.414927751   -0.679410931
    8.900011828   -0.404130545   -0.706218718
    8.989910937   -0.411160821   -0.731670643
    9.079810047   -0.435417916   -0.754920205
    9.169709156   -0.475382342   -0.775298505
    9.259608265   -0.529763613   -0.792316580
    9.349507375   -0.597130456   -0.805694956
    9.439406484   -0.675408428   -0.815399165
    9.529305593   -0.761993711   -0.821642642
    9.619204703   -0.853692555   -0.824845166
    9.709103812   -0.946294478   -0.825554593
    9.799002921   -1.034800498   -0.824348207
    9.888902031   -1.114535068   -0.821748380
    9.978801140   -1.181946943   -0.818188209
   10.068700250   -1.234423335   -0.814017983
   10.158599359   -1.269893510   -0.809503897
   10.248498468   -1.286924535   -0.804800462
   10.338397578   -1.284928332   -0.799937235
   10.428296687   -1.264039142   -0.794855399
   10.518195796   -1.224937817   -0.789465234
   10.608094906   -1.168891996   -0.783668700
   10.697994015   -1.097819022   -0.777336650
   10.787893125   -1.014317034   -0.770275288
   10.877792234   -0.921834883   -0.762207960
   10.967691343   -0.824681496   -0.752773463
   11.057590453   -0.727351830   -0.741543068
   11.147489562   -0.633526820   -0.728063785
   11.237388671   -0.545770302   -0.711917877
   11.327287781   -0.466085254   -0.692773274
   11.417186890   -0.396386584   -0.670414179
   11.507086000   -0.338361487   -0.644763205
   11.596985109   -0.293267696   -0.615904013
   11.686884218   -0.262104889   -0.584097764
   11.776783328   -0.245706895   -0.549783310
   11.866682437   -0.244347007   -0.513558142
   11.956581546   -0.257261170   -0.476141677
   12.046480656   -0.282560858   -0.438326597
   12.136379765   -0.317333948   -0.400926958
   12.226278875   -0.357632943   -0.364724167
   12.316177984   -0.398596929   -0.330405030
   12.406077093   -0.434997429   -0.298504195
   12.495976203   -0.461943550   -0.269386999
   12.585875312   -0.475369354   -0.243284814
   12.675774421   -0.472387518   -0.220332861
   12.765673531   -0.451693427   -0.200548568
   12.855572640   -0.413806555   -0.183764035
   12.945471749   -0.360901349   -0.169594351
   13.035370859   -0.296427249   -0.157485252
   13.125269968   -0.224790860   -0.146790705
   13.215169078   -0.150936942   -0.136816045
   13.305068187   -0.079619758   -0.126839477
   13.394967296   -0.014703448   -0.116171033
   13.484866406    0.041038776   -0.104253072
   13.574765515    0.085827105   -0.090734623
   13.664664624    0.119015418   -0.075469302
   13.754563734    0.141257437   -0.058466378
   13.844462843    0.153879612   -0.039858781
   13.934361953    0.157587636   -0.019907168
   14.024261062    0.152073581    0.000993560
   14.114160171    0.137554262    0.022337798
   14.204059281    0.116784934    0.043559876
   14.293958390    0.094953364    0.064090043
   14.383857499    0.077158315    0.083403754
   14.473756609    0.066194823    0.101065015
   14.563655718    0.062883639    0.116763767
   14.653554828    0.067682794    0.130340027
   14.743453937    0.080763659    0.141786754
   14.833353046    0.100408566    0.151231850
   14.923252156    0.122518925    0.158908674
   15.013151265    0.142766974    0.165123898
   15.103050374    0.159246720    0.170222726
   15.192949484    0.172710542    0.174550255
   15.282848593    0.184581299    0.178421646
   15.372747703    0.195380982    0.182121599
   15.462646812    0.204952652    0.185928863
   15.552545921    0.213321751    0.190123480
   15.642445031    0.220810250    0.194939665
   15.732344140    0.227620455    0.200488343
   15.822243249    0.233749181    0.206719805
   15.912142359    0.239242896    0.213460829
   16.002041468    0.244259164    0.220482093
   16.091940577    0.248893676    0.227534867
   16.181839687    0.253140147    0.234360604
   16.271738796    0.257022746    0.240724742
   16.361637906    0.260629368    0.246483878
   16.451537015    0.264010839    0.251626693
   16.541436124    0.267156698    0.256239258
   16.631335234    0.270077954    0.260425497
   16.721234343    0.272828124    0.264255554
